year,competition,location,event_label,boat_class,gender,distance_m,rank,athlete,country,time_raw,time_seconds,pct_gap_winner,pct_gap_K1H_ref
2013,WCh,"Duisburg, GER",K1 men 5.000 m,K1,H,5000,1,WALLACE Ken,AUS,19:44.06,1184.06,0.0,0.0
2013,WCh,"Duisburg, GER",K1 men 5.000 m,K1,H,5000,2,Dal Bo Daniel,ARG,19:46.14,1186.14,0.176,0.176
2013,WCh,"Duisburg, GER",K1 men 5.000 m,K1,H,5000,3,RUTHERFORD Edward,GBR,19:47.28,1187.28,0.272,0.272
2013,WCh,"Duisburg, GER",K1 men 5.000 m,K1,H,5000,4,Hoff Max,GER,19:52.99,1192.99,0.754,0.754
2013,WCh,"Duisburg, GER",K1 men 5.000 m,K1,H,5000,5,LLAMEDO Emilio,ESP,19:53.80,1193.8,0.823,0.823
2013,WCh,"Duisburg, GER",K1 men 5.000 m,K1,H,5000,6,Yurenia Aleh,BLR,20:17.57,1217.57,2.83,2.83
2013,WCh,"Duisburg, GER",K1 men 5.000 m,K1,H,5000,7,NOE Milan,HUN,20:18.59,1218.59,2.916,2.916
2013,WCh,"Duisburg, GER",K1 men 5.000 m,K1,H,5000,8,DIAS DE OLIVEIRA JUNIOR,BRA,20:20.92,1220.92,3.113,3.113
2013,WCh,"Duisburg, GER",K1 men 5.000 m,K1,H,5000,9,Zakrajsek Jost,SLO,20:27.57,1227.57,3.675,3.675
2013,WCh,"Duisburg, GER",K1 women 5.000 m,K1,F,5000,1,HATTON Teneale,NZL,22:08.37,1328.37,0.0,12.188
2013,WCh,"Duisburg, GER",K1 women 5.000 m,K1,F,5000,2,CSAY Renata,HUN,22:31.30,1351.3,1.726,14.124
2013,WCh,"Duisburg, GER",K1 women 5.000 m,K1,F,5000,3,Rikala Anne,FIN,22:32.65,1352.65,1.828,14.238
2013,WCh,"Duisburg, GER",K1 women 5.000 m,K1,F,5000,4,Brun-Lie Agnes,NOR,22:47.62,1367.62,2.955,15.503
2013,WCh,"Duisburg, GER",K1 women 5.000 m,K1,F,5000,5,Faldum Berenike,BUL,22:48.24,1368.24,3.001,15.555
2013,WCh,"Duisburg, GER",K1 women 5.000 m,K1,F,5000,6,Nadj Antonija,SRB,22:55.24,1375.24,3.528,16.146
2013,WCh,"Duisburg, GER",K1 women 5.000 m,K1,F,5000,7,Hrochova Lenka,CZE,23:00.23,1380.23,3.904,16.568
2013,WCh,"Duisburg, GER",K1 women 5.000 m,K1,F,5000,8,Haaze Eef,NED,23:01.40,1381.4,3.992,16.666
2013,WCh,"Duisburg, GER",K1 women 5.000 m,K1,F,5000,9,GRISHINA Aleksandra,BLR,23:07.61,1387.61,4.46,17.191
2013,WCh,"Duisburg, GER",K2 men 200 m,K2,H,200,1,POSTRIGAI Iurii,RUS,31.182,31.182,0.0,-9.993
2013,WCh,"Duisburg, GER",K2 men 200 m,K2,H,200,1,Dyachenko Alexander,RUS,31.182,31.182,0.0,-9.993
2013,WCh,"Duisburg, GER",K2 men 200 m,K2,H,200,2,Heath Liam,GBR,31.755,31.755,1.838,-8.339
2013,WCh,"Duisburg, GER",K2 men 200 m,K2,H,200,2,Schofield Jonathan,GBR,31.755,31.755,1.838,-8.339
2013,WCh,"Duisburg, GER",K2 men 200 m,K2,H,200,3,Rauhe Ronald,GER,31.901,31.901,2.306,-7.918
2013,WCh,"Duisburg, GER",K2 men 200 m,K2,H,200,3,Ems Jonas,GER,31.901,31.901,2.306,-7.918
2013,WCh,"Duisburg, GER",K2 men 200 m,K2,H,200,4,Jouve Sebastien,FRA,31.923,31.923,2.376,-7.854
2013,WCh,"Duisburg, GER",K2 men 200 m,K2,H,200,4,Beaumont Maxime,FRA,31.923,31.923,2.376,-7.854
2013,WCh,"Duisburg, GER",K2 men 200 m,K2,H,200,5,Svensson Erik,SWE,31.954,31.954,2.476,-7.765
2013,WCh,"Duisburg, GER",K2 men 200 m,K2,H,200,5,Svanqvist Christian,SWE,31.954,31.954,2.476,-7.765
2013,WCh,"Duisburg, GER",K2 men 200 m,K2,H,200,6,Ambroziak Denis,POL,32.167,32.167,3.159,-7.15
2013,WCh,"Duisburg, GER",K2 men 200 m,K2,H,200,6,PUTTO Dawid,POL,32.167,32.167,3.159,-7.15
2013,WCh,"Duisburg, GER",K2 men 200 m,K2,H,200,7,AREVALO Carlos,ESP,32.183,32.183,3.21,-7.104
2013,WCh,"Duisburg, GER",K2 men 200 m,K2,H,200,7,TORO Cristian,ESP,32.183,32.183,3.21,-7.104
2013,WCh,"Duisburg, GER",K2 men 200 m,K2,H,200,8,COCHRANE Ryan,CAN,32.466,32.466,4.118,-6.287
2013,WCh,"Duisburg, GER",K2 men 200 m,K2,H,200,8,Dober Richard,CAN,32.466,32.466,4.118,-6.287
2013,WCh,"Duisburg, GER",K2 men 200 m,K2,H,200,9,Filipovic Ognjen,SRB,32.946,32.946,5.657,-4.901
2013,WCh,"Duisburg, GER",K2 men 200 m,K2,H,200,9,NOVAKOVIC Marko,SRB,32.946,32.946,5.657,-4.901
2013,WCh,"Duisburg, GER",K2 women 200 m,K2,F,200,1,WEBER Franziska,GER,36.331,36.331,0.0,4.87
2013,WCh,"Duisburg, GER",K2 women 200 m,K2,F,200,1,Dietze Tina,GER,36.331,36.331,0.0,4.87
2013,WCh,"Duisburg, GER",K2 women 200 m,K2,F,200,2,Naja Karolina,POL,36.551,36.551,0.606,5.505
2013,WCh,"Duisburg, GER",K2 women 200 m,K2,F,200,2,Mikolajczyk Beata,POL,36.551,36.551,0.606,5.505
2013,WCh,"Duisburg, GER",K2 women 200 m,K2,F,200,3,Moldovan Nikolina,SRB,36.654,36.654,0.889,5.802
2013,WCh,"Duisburg, GER",K2 women 200 m,K2,F,200,3,Moldovan Olivera,SRB,36.654,36.654,0.889,5.802
2013,WCh,"Duisburg, GER",K2 women 200 m,K2,F,200,4,Kovacs Katalin,HUN,37.031,37.031,1.927,6.89
2013,WCh,"Duisburg, GER",K2 women 200 m,K2,F,200,4,DOUCHEV JANIC Natasa,HUN,37.031,37.031,1.927,6.89
2013,WCh,"Duisburg, GER",K2 women 200 m,K2,F,200,5,Sobetova Vera,RUS,37.401,37.401,2.945,7.958
2013,WCh,"Duisburg, GER",K2 women 200 m,K2,F,200,5,PODOLSKAYA Natalia,RUS,37.401,37.401,2.945,7.958
2013,WCh,"Duisburg, GER",K2 women 200 m,K2,F,200,6,Khudzenka Volha,BLR,37.609,37.609,3.518,8.558
2013,WCh,"Duisburg, GER",K2 women 200 m,K2,F,200,6,LITVINCHUK Maryna,BLR,37.609,37.609,3.518,8.558
2013,WCh,"Duisburg, GER",K2 women 200 m,K2,F,200,7,BROWN Hannah,GBR,37.705,37.705,3.782,8.836
2013,WCh,"Duisburg, GER",K2 women 200 m,K2,F,200,7,Walker Jessica,GBR,37.705,37.705,3.782,8.836
2013,WCh,"Duisburg, GER",K2 women 200 m,K2,F,200,8,BORHA Roxana,ROU,37.799,37.799,4.041,9.107
2013,WCh,"Duisburg, GER",K2 women 200 m,K2,F,200,8,TARAN Iuliana,ROU,37.799,37.799,4.041,9.107
2013,WCh,"Duisburg, GER",K2 women 200 m,K2,F,200,9,Lehaci Ana Roxana,AUT,38.523,38.523,6.033,11.197
2013,WCh,"Duisburg, GER",K2 women 200 m,K2,F,200,9,Schwarz Viktoria,AUT,38.523,38.523,6.033,11.197
2013,WCh,"Duisburg, GER",K2 men 500 m,K2,H,500,1,Silva Emanuel,POR,01:32.62,92.62,0.0,-7.85
2013,WCh,"Duisburg, GER",K2 men 500 m,K2,H,500,1,Ribeiro Joao,POR,01:32.62,92.62,0.0,-7.85
2013,WCh,"Duisburg, GER",K2 men 500 m,K2,H,500,2,Piatrushenka Raman,BLR,01:32.71,92.71,0.097,-7.76
2013,WCh,"Duisburg, GER",K2 men 500 m,K2,H,500,2,Makhneu Vadzim,BLR,01:32.71,92.71,0.097,-7.76
2013,WCh,"Duisburg, GER",K2 men 500 m,K2,H,500,3,Jouve Sebastien,FRA,01:33.02,93.02,0.432,-7.452
2013,WCh,"Duisburg, GER",K2 men 500 m,K2,H,500,3,Beaumont Maxime,FRA,01:33.02,93.02,0.432,-7.452
2013,WCh,"Duisburg, GER",K2 men 500 m,K2,H,500,4,RENDSCHMIDT Max,GER,01:33.04,93.04,0.453,-7.432
2013,WCh,"Duisburg, GER",K2 men 500 m,K2,H,500,4,Gross Marcus,GER,01:33.04,93.04,0.453,-7.432
2013,WCh,"Duisburg, GER",K2 men 500 m,K2,H,500,5,SZANDRACH Pawel,POL,01:33.13,93.13,0.551,-7.343
2013,WCh,"Duisburg, GER",K2 men 500 m,K2,H,500,5,Kujawski Mariusz,POL,01:33.13,93.13,0.551,-7.343
2013,WCh,"Duisburg, GER",K2 men 500 m,K2,H,500,6,Sik Marton,HUN,01:33.17,93.17,0.594,-7.303
2013,WCh,"Duisburg, GER",K2 men 500 m,K2,H,500,6,Boros Gergely,HUN,01:33.17,93.17,0.594,-7.303
2013,WCh,"Duisburg, GER",K2 men 500 m,K2,H,500,7,Vlcek Erik,SVK,01:33.75,93.75,1.22,-6.726
2013,WCh,"Duisburg, GER",K2 men 500 m,K2,H,500,7,Tarr Juraj,SVK,01:33.75,93.75,1.22,-6.726
2013,WCh,"Duisburg, GER",K2 men 500 m,K2,H,500,8,ALEXEYEV Yevgeniy,KAZ,01:34.51,94.51,2.041,-5.97
2013,WCh,"Duisburg, GER",K2 men 500 m,K2,H,500,8,DERGUNOV Alexey,KAZ,01:34.51,94.51,2.041,-5.97
2013,WCh,"Duisburg, GER",K2 men 500 m,K2,H,500,9,Cosgaya Noriega Diego,ESP,01:35.43,95.43,3.034,-5.054
2013,WCh,"Duisburg, GER",K2 men 500 m,K2,H,500,9,Perez Rial Carlos,ESP,01:35.43,95.43,3.034,-5.054
2013,WCh,"Duisburg, GER",K2 women 500 m,K2,F,500,1,WEBER Franziska,GER,01:47.07,107.07,0.0,6.527
2013,WCh,"Duisburg, GER",K2 women 500 m,K2,F,500,1,Dietze Tina,GER,01:47.07,107.07,0.0,6.527
2013,WCh,"Duisburg, GER",K2 women 500 m,K2,F,500,2,Kovacs Katalin,HUN,01:48.01,108.01,0.878,7.462
2013,WCh,"Duisburg, GER",K2 women 500 m,K2,F,500,2,DOUCHEV JANIC Natasa,HUN,01:48.01,108.01,0.878,7.462
2013,WCh,"Duisburg, GER",K2 women 500 m,K2,F,500,3,Naja Karolina,POL,01:48.54,108.54,1.373,7.989
2013,WCh,"Duisburg, GER",K2 women 500 m,K2,F,500,3,Mikolajczyk Beata,POL,01:48.54,108.54,1.373,7.989
2013,WCh,"Duisburg, GER",K2 women 500 m,K2,F,500,4,Kmetova Ivana,SVK,01:48.57,108.57,1.401,8.019
2013,WCh,"Duisburg, GER",K2 women 500 m,K2,F,500,4,Kohlova Martina,SVK,01:48.57,108.57,1.401,8.019
2013,WCh,"Duisburg, GER",K2 women 500 m,K2,F,500,5,Khudzenka Volha,BLR,01:49.53,109.53,2.298,8.974
2013,WCh,"Duisburg, GER",K2 women 500 m,K2,F,500,5,LITVINCHUK Maryna,BLR,01:49.53,109.53,2.298,8.974
2013,WCh,"Duisburg, GER",K2 women 500 m,K2,F,500,6,Sobetova Vera,RUS,01:49.73,109.73,2.484,9.173
2013,WCh,"Duisburg, GER",K2 women 500 m,K2,F,500,6,PODOLSKAYA Natalia,RUS,01:49.73,109.73,2.484,9.173
2013,WCh,"Duisburg, GER",K2 women 500 m,K2,F,500,7,Moldovan Nikolina,SRB,01:51.28,111.28,3.932,10.715
2013,WCh,"Duisburg, GER",K2 women 500 m,K2,F,500,7,Moldovan Olivera,SRB,01:51.28,111.28,3.932,10.715
2013,WCh,"Duisburg, GER",K2 women 500 m,K2,F,500,8,Lehaci Ana Roxana,AUT,01:52.35,112.35,4.931,11.78
2013,WCh,"Duisburg, GER",K2 women 500 m,K2,F,500,8,Schwarz Viktoria,AUT,01:52.35,112.35,4.931,11.78
2013,WCh,"Duisburg, GER",K2 women 500 m,K2,F,500,9,HATTON Teneale,NZL,01:52.88,112.88,5.426,12.307
2013,WCh,"Duisburg, GER",K2 women 500 m,K2,F,500,9,DODWELL Rachael,NZL,01:52.88,112.88,5.426,12.307
2013,WCh,"Duisburg, GER",K2 men 1.000 m,K2,H,1000,1,RENDSCHMIDT Max,GER,03:22.33,202.33,0.0,-9.759
2013,WCh,"Duisburg, GER",K2 men 1.000 m,K2,H,1000,1,Gross Marcus,GER,03:22.33,202.33,0.0,-9.759
2013,WCh,"Duisburg, GER",K2 men 1.000 m,K2,H,1000,2,Miadzvedzeu Pavel,BLR,03:23.00,203.0,0.331,-9.46
2013,WCh,"Duisburg, GER",K2 men 1.000 m,K2,H,1000,2,Yurenia Aleh,BLR,03:23.00,203.0,0.331,-9.46
2013,WCh,"Duisburg, GER",K2 men 1.000 m,K2,H,1000,3,Dombi Rudolf,HUN,03:23.02,203.02,0.341,-9.451
2013,WCh,"Duisburg, GER",K2 men 1.000 m,K2,H,1000,3,Kokeny Roland,HUN,03:23.02,203.02,0.341,-9.451
2013,WCh,"Duisburg, GER",K2 men 1.000 m,K2,H,1000,4,SZANDRACH Pawel,POL,03:23.48,203.48,0.568,-9.246
2013,WCh,"Duisburg, GER",K2 men 1.000 m,K2,H,1000,4,Kujawski Mariusz,POL,03:23.48,203.48,0.568,-9.246
2013,WCh,"Duisburg, GER",K2 men 1.000 m,K2,H,1000,5,STEWART Murray,AUS,03:24.26,204.26,0.954,-8.898
2013,WCh,"Duisburg, GER",K2 men 1.000 m,K2,H,1000,5,CLEAR Jacob,AUS,03:24.26,204.26,0.954,-8.898
2013,WCh,"Duisburg, GER",K2 men 1.000 m,K2,H,1000,6,Cauwenbergh Olivier,BEL,03:25.44,205.44,1.537,-8.372
2013,WCh,"Duisburg, GER",K2 men 1.000 m,K2,H,1000,6,Pannecoucke Laurens,BEL,03:25.44,205.44,1.537,-8.372
2013,WCh,"Duisburg, GER",K2 men 1.000 m,K2,H,1000,7,Silva Emanuel,POR,03:25.86,205.86,1.745,-8.184
2013,WCh,"Duisburg, GER",K2 men 1.000 m,K2,H,1000,7,Ribeiro Joao,POR,03:25.86,205.86,1.745,-8.184
2013,WCh,"Duisburg, GER",K2 men 1.000 m,K2,H,1000,8,Medvedev Ilya,RUS,03:26.05,206.05,1.839,-8.1
2013,WCh,"Duisburg, GER",K2 men 1.000 m,K2,H,1000,8,Ryakhov Anton,RUS,03:26.05,206.05,1.839,-8.1
2013,WCh,"Duisburg, GER",K2 men 1.000 m,K2,H,1000,9,Vlcek Erik,SVK,03:27.19,207.19,2.402,-7.591
2013,WCh,"Duisburg, GER",K2 men 1.000 m,K2,H,1000,9,Tarr Juraj,SVK,03:27.19,207.19,2.402,-7.591
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,1,Szabo Gabriella,HUN,01:32.27,92.27,0.0,-8.198
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,1,Kozak Danuta,HUN,01:32.27,92.27,0.0,-8.198
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,1,Fazekas Krisztina,HUN,01:32.27,92.27,0.0,-8.198
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,1,Vad Ninetta,HUN,01:32.27,92.27,0.0,-8.198
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,2,WEBER Franziska,GER,01:33.51,93.51,1.344,-6.964
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,2,Dietze Tina,GER,01:33.51,93.51,1.344,-6.964
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,2,WAGNER AUGUSTIN Katrin,GER,01:33.51,93.51,1.344,-6.964
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,2,HANTL Verena,GER,01:33.51,93.51,1.344,-6.964
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,3,TSISHKEVICH Marharyta,BLR,01:33.64,93.64,1.485,-6.835
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,3,Papok Nadzeya,BLR,01:33.64,93.64,1.485,-6.835
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,3,Khudzenka Volha,BLR,01:33.64,93.64,1.485,-6.835
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,3,LITVINCHUK Maryna,BLR,01:33.64,93.64,1.485,-6.835
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,4,Naja Karolina,POL,01:35.19,95.19,3.165,-5.293
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,4,Mikolajczyk Beata,POL,01:35.19,95.19,3.165,-5.293
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,4,Dzieniszewska Edyta,POL,01:35.19,95.19,3.165,-5.293
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,4,Krukowska Magdalena,POL,01:35.19,95.19,3.165,-5.293
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,5,Sobetova Vera,RUS,01:35.35,95.35,3.338,-5.134
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,5,PODOLSKAYA Natalia,RUS,01:35.35,95.35,3.338,-5.134
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,5,Kachalova Yulia,RUS,01:35.35,95.35,3.338,-5.134
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,5,SERGEEVA Anastasiya,RUS,01:35.35,95.35,3.338,-5.134
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,6,Beauchesne-Sevigny Genevieve,CAN,01:36.21,96.21,4.27,-4.278
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,6,FOURNEL Emilie,CAN,01:36.21,96.21,4.27,-4.278
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,6,FRASER Kathleen Carol,CAN,01:36.21,96.21,4.27,-4.278
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,6,VAUGHAN Hannah,CAN,01:36.21,96.21,4.27,-4.278
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,7,Davis Hannah,AUS,01:36.71,96.71,4.812,-3.781
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,7,Nichols Alana,AUS,01:36.71,96.71,4.812,-3.781
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,7,FLOOD Naomi,AUS,01:36.71,96.71,4.812,-3.781
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,7,Wallace Bernadette,AUS,01:36.71,96.71,4.812,-3.781
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,8,MAYER Joanne,FRA,01:37.56,97.56,5.733,-2.935
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,8,JAMELOT Lea,FRA,01:37.56,97.56,5.733,-2.935
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,8,TROEL Sarah,FRA,01:37.56,97.56,5.733,-2.935
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,8,TULEU Gabrielle,FRA,01:37.56,97.56,5.733,-2.935
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,9,Muraviova Iryna,UKR,01:37.76,97.76,5.95,-2.736
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,9,POVKH Mariya,UKR,01:37.76,97.76,5.95,-2.736
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,9,GALUSHKO Lyudmyla,UKR,01:37.76,97.76,5.95,-2.736
2013,WCh,"Duisburg, GER",K4 women 500 m,K4,F,500,9,RYMKEVYCH Svitlana,UKR,01:37.76,97.76,5.95,-2.736
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,1,Yurchenko Vitaly,RUS,02:58.69,178.69,0.0,-20.302
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,1,Pogreban Vasily,RUS,02:58.69,178.69,0.0,-20.302
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,1,VASILYEV Anton,RUS,02:58.69,178.69,0.0,-20.302
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,1,ZHESTKOV Oleg,RUS,02:58.69,178.69,0.0,-20.302
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,2,Havel Daniel,CZE,02:59.38,179.38,0.386,-19.995
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,2,Trefil Lukas,CZE,02:59.38,179.38,0.386,-19.995
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,2,DOSTAL Josef,CZE,02:59.38,179.38,0.386,-19.995
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,2,Sterba Jan,CZE,02:59.38,179.38,0.386,-19.995
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,3,SMITH Tate,AUS,02:59.94,179.94,0.7,-19.745
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,3,Smith David,AUS,02:59.94,179.94,0.7,-19.745
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,3,STEWART Murray,AUS,02:59.94,179.94,0.7,-19.745
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,3,CLEAR Jacob,AUS,02:59.94,179.94,0.7,-19.745
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,4,Kammerer Zoltan,HUN,03:00.42,180.42,0.968,-19.531
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,4,Toth David,HUN,03:00.42,180.42,0.968,-19.531
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,4,Kulifai Tamas,HUN,03:00.42,180.42,0.968,-19.531
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,4,Pauman Daniel,HUN,03:00.42,180.42,0.968,-19.531
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,5,ZORIC Milenko,SRB,03:00.47,180.47,0.996,-19.508
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,5,HOLPERT Ervin,SRB,03:00.47,180.47,0.996,-19.508
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,5,ALEKSIC Aleksandar,SRB,03:00.47,180.47,0.996,-19.508
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,5,TERZIC Dejan,SRB,03:00.47,180.47,0.996,-19.508
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,6,Miadzvedzeu Pavel,BLR,03:01.38,181.38,1.505,-19.103
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,6,Yurenia Aleh,BLR,03:01.38,181.38,1.505,-19.103
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,6,LIAPESHKA Aliaksandr,BLR,03:01.38,181.38,1.505,-19.103
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,6,BIALKO Vitaliy,BLR,03:01.38,181.38,1.505,-19.103
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,7,KRAJÄOVIÄ Marek,SVK,03:01.77,181.77,1.724,-18.929
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,7,MICHÃLEK Matej,SVK,03:01.77,181.77,1.724,-18.929
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,7,JAKUBÃK GÃ¡bor,SVK,03:01.77,181.77,1.724,-18.929
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,7,DEMIN Viktor,SVK,03:01.77,181.77,1.724,-18.929
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,8,Hernanz Agueria Javier,ESP,03:02.24,182.24,1.987,-18.719
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,8,GERMADE Rodrigo,ESP,03:02.24,182.24,1.987,-18.719
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,8,CARRERA Oscar,ESP,03:02.24,182.24,1.987,-18.719
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,8,PENA Inigo,ESP,03:02.24,182.24,1.987,-18.719
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,9,Hollstein Martin,GER,03:03.12,183.12,2.479,-18.327
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,9,Stroinski Kostja,GER,03:03.12,183.12,2.479,-18.327
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,9,SPENNER Kai,GER,03:03.12,183.12,2.479,-18.327
2013,WCh,"Duisburg, GER",K4 men 1.000 m,K4,H,1000,9,Gleinert Robert,GER,03:03.12,183.12,2.479,-18.327
2013,WCh,"Duisburg, GER",C1 men 200 m,C1,H,200,1,Demyanenko Valentin,AZE,38.462,38.462,0.0,11.021
2013,WCh,"Duisburg, GER",C1 men 200 m,C1,H,200,2,Shtyl Ivan,RUS,38.717,38.717,0.663,11.757
2013,WCh,"Duisburg, GER",C1 men 200 m,C1,H,200,3,BENAVIDES Alfonso,ESP,39.06,39.06,1.555,12.747
2013,WCh,"Duisburg, GER",C1 men 200 m,C1,H,200,4,JESUS Nivalter Santos,BRA,39.207,39.207,1.937,13.171
2013,WCh,"Duisburg, GER",C1 men 200 m,C1,H,200,5,MAKSYMCHUK Oleksandr,UKR,39.337,39.337,2.275,13.546
2013,WCh,"Duisburg, GER",C1 men 200 m,C1,H,200,6,Silva Helder,POR,39.522,39.522,2.756,14.08
2013,WCh,"Duisburg, GER",C1 men 200 m,C1,H,200,7,Simart Thomas,FRA,39.578,39.578,2.902,14.242
2013,WCh,"Duisburg, GER",C1 men 200 m,C1,H,200,8,SAKAMOTO Naoya,JPN,39.671,39.671,3.143,14.51
2013,WCh,"Duisburg, GER",C1 women 200 m,C1,F,200,1,Vincent-Lapointe Laurence,CAN,51.33,51.33,0.0,48.164
2013,WCh,"Duisburg, GER",C1 women 200 m,C1,F,200,2,STAMENOVA Staniliya,BUL,52.028,52.028,1.36,50.179
2013,WCh,"Duisburg, GER",C1 women 200 m,C1,F,200,3,LAKATOS Zsanett,HUN,52.527,52.527,2.332,51.619
2013,WCh,"Duisburg, GER",C1 women 200 m,C1,F,200,4,ANDREEVA Irina,RUS,52.881,52.881,3.022,52.641
2013,WCh,"Duisburg, GER",C1 women 200 m,C1,F,200,5,AVEGNO Anggie,ECU,53.584,53.584,4.391,54.67
2013,WCh,"Duisburg, GER",C1 women 200 m,C1,F,200,6,JEZOVA Jana,CZE,54.373,54.373,5.928,56.948
2013,WCh,"Duisburg, GER",C1 women 200 m,C1,F,200,7,ALOKHINA Olga,UKR,54.845,54.845,6.848,58.31
2013,WCh,"Duisburg, GER",C1 women 200 m,C1,F,200,8,MILLAN Nancy,CHI,55.497,55.497,8.118,60.192
2013,WCh,"Duisburg, GER",C1 women 200 m,C1,F,200,9,KARBACHOVA Nastassia,BLR,55.682,55.682,8.478,60.726
2013,WCh,"Duisburg, GER",C1 men 500 m,C1,H,500,1,QUEIROZ DOS SANTOS Isaquias,BRA,01:50.94,110.94,0.0,10.377
2013,WCh,"Duisburg, GER",C1 men 500 m,C1,H,500,2,Menkov Vadim,UZB,01:51.94,111.94,0.901,11.372
2013,WCh,"Duisburg, GER",C1 men 500 m,C1,H,500,3,Leue Erik,GER,01:53.03,113.03,1.884,12.456
2013,WCh,"Duisburg, GER",C1 men 500 m,C1,H,500,4,Shtokalov Ilya,RUS,01:53.33,113.33,2.154,12.755
2013,WCh,"Duisburg, GER",C1 men 500 m,C1,H,500,5,Harazha Dzianis,BLR,01:53.90,113.9,2.668,13.322
